ds,table_name,pg_stat_get_live_tuples,pg_stat_get_dead_tuples,pg_table_size,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1650439040.7083023,public.history,3000979,0,259170304,16727,public,history,0,0,,,3000979,0,0,0,3000979,0,3000979,3000979,,,,,0,0,0,0
1650439040.7083023,public.item,100000,0,10436608,16684,public,item,1,0,10009684,10009670,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650439040.7083023,public.new_order,900123,854,39952384,16754,public,new_order,1,0,1680,1680,900977,0,840,0,900123,854,901803,900977,,,,,0,0,0,0
1650439040.7083023,public.oorder,3000963,183,197918720,16741,public,oorder,3,0,30914167,30914167,3000977,840,0,680,3000963,183,3001803,3000977,,,,,0,0,0,0
1650439040.7083023,public.order_line,30011417,2796,3036610560,16764,public,order_line,1,0,1856,33960,30011417,8408,0,6253,30011417,2796,30019825,30011417,,,,,0,0,0,0
1650439040.7083023,public.stock,10000000,3064,3557261312,16689,public,stock,1,0,30046876,30046876,10000000,9525,0,6899,10000000,3064,10009525,10000000,,,,,0,0,0,0
1650439040.7083023,public.warehouse,100,3,40960,16679,public,warehouse,1,0,10003942,10003942,100,979,0,979,100,3,1079,100,,,,,0,0,0,0
1650439041.739234,public.customer,3000000,1689,1860288512,16714,public,customer,2,0,6006510,95978189,3000000,1973,0,557,3000000,1689,3001973,3000000,,,,,0,0,0,0
1650439041.739234,public.district,1000,33,155648,16704,public,district,1,0,6005503,6005503,1000,2168,0,2165,1000,33,3153,1000,,,,,0,0,0,0
1650439041.739234,public.history,3001073,0,259178496,16727,public,history,0,0,,,3001073,0,0,0,3001073,0,3001073,3001073,,,,,0,0,0,0
1650439041.739234,public.item,100000,0,10436608,16684,public,item,1,0,10010845,10010830,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650439041.739234,public.new_order,900180,915,39952384,16754,public,new_order,1,0,1800,1800,901095,0,900,0,900180,915,901980,901095,,,,,0,0,0,0
1650439041.739234,public.oorder,3001080,197,197926912,16741,public,oorder,3,0,30915567,30915567,3001095,900,0,726,3001080,197,3001980,3001095,,,,,0,0,0,0
1650439041.739234,public.order_line,30012572,3001,3036749824,16764,public,order_line,1,0,1994,37252,30012572,8971,0,6674,30012572,3001,30021543,30012572,,,,,0,0,0,0
1650439041.739234,public.stock,10000000,3221,3557302272,16689,public,stock,1,0,30052448,30052448,10000000,10680,0,7923,10000000,3221,10010680,10000000,,,,,0,0,0,0
1650439041.739234,public.warehouse,100,19,40960,16679,public,warehouse,1,0,10004249,10004249,100,1073,0,1073,100,19,1173,100,,,,,0,0,0,0
1650439042.7693753,public.customer,3000000,1796,1860337664,16714,public,customer,2,0,6007120,95979033,3000000,2153,0,645,3000000,1796,3002153,3000000,,,,,0,0,0,0
1650439042.7693753,public.district,1000,38,155648,16704,public,district,1,0,6006040,6006040,1000,2376,0,2373,1000,38,3360,1000,,,,,0,0,0,0
1650439042.7693753,public.history,3001183,0,259186688,16727,public,history,0,0,,,3001183,0,0,0,3001183,0,3001183,3001183,,,,,0,0,0,0
1650439042.7693753,public.item,100000,0,10436608,16684,public,item,1,0,10011866,10011850,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650439042.7693753,public.new_order,900207,986,39960576,16754,public,new_order,1,0,1940,1940,901193,0,970,0,900207,986,902147,901193,,,,,0,0,0,0
1650439042.7693753,public.oorder,3001177,212,197935104,16741,public,oorder,3,0,30916829,30916829,3001193,970,0,786,3001177,212,3002147,3001193,,,,,0,0,0,0
1650439042.7693753,public.order_line,30013588,3214,3036872704,16764,public,order_line,1,0,2153,40827,30013588,9659,0,7197,30013588,3214,30023247,30013588,,,,,0,0,0,0
1650439042.7693753,public.stock,10000000,3398,3557343232,16689,public,stock,1,0,30057630,30057630,10000000,11696,0,8836,10000000,3398,10011696,10000000,,,,,0,0,0,0
1650439042.7693753,public.warehouse,100,12,40960,16679,public,warehouse,1,0,10004567,10004567,100,1183,0,1183,100,12,1283,100,,,,,0,0,0,0
1650439043.7988281,public.customer,3000000,1901,1860395008,16714,public,customer,2,0,6007735,95979830,3000000,2319,0,722,3000000,1901,3002319,3000000,,,,,0,0,0,0
1650439043.7988281,public.district,1000,47,155648,16704,public,district,1,0,6006585,6006585,1000,2591,0,2588,1000,47,3574,1000,,,,,0,0,0,0
1650439043.7988281,public.history,3001289,0,259203072,16727,public,history,0,0,,,3001289,0,0,0,3001289,0,3001289,3001289,,,,,0,0,0,0
1650439043.7988281,public.item,100000,0,10436608,16684,public,item,1,0,10012944,10012927,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650439043.7988281,public.new_order,900255,1047,39960576,16754,public,new_order,1,0,2060,2060,901302,0,1030,0,900255,1047,902315,901302,,,,,0,0,0,0
1650439043.7988281,public.oorder,3001285,225,197943296,16741,public,oorder,3,0,30918133,30918133,3001302,1030,0,835,3001285,225,3002315,3001302,,,,,0,0,0,0
1650439043.7988281,public.order_line,30014654,3364,3036987392,16764,public,order_line,1,0,2291,43866,30014654,10192,0,7602,30014654,3364,30024846,30014654,,,,,0,0,0,0
1650439043.7988281,public.stock,10000000,3474,3557367808,16689,public,stock,1,0,30062712,30062712,10000000,12762,0,9801,10000000,3474,10012762,10000000,,,,,0,0,0,0
1650439043.7988281,public.warehouse,100,1,40960,16679,public,warehouse,1,0,10004888,10004888,100,1289,0,1289,100,1,1389,100,,,,,0,0,0,0
1650439044.828008,public.customer,3000000,2038,1860452352,16714,public,customer,2,0,6008357,95980671,3000000,2521,0,826,3000000,2038,3002521,3000000,,,,,0,0,0,0
1650439044.828008,public.district,1000,49,155648,16704,public,district,1,0,6007109,6007109,1000,2794,0,2791,1000,49,3776,1000,,,,,0,0,0,0
1650439044.828008,public.history,3001401,0,259211264,16727,public,history,0,0,,,3001401,0,0,0,3001401,0,3001401,3001401,,,,,0,0,0,0
1650439044.828008,public.item,100000,0,10436608,16684,public,item,1,0,10013871,10013853,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650439044.828008,public.new_order,900255,1138,39968768,16754,public,new_order,1,0,2240,2240,901393,0,1120,0,900255,1138,902495,901393,,,,,0,0,0,0
1650439044.828008,public.oorder,3001375,238,197943296,16741,public,oorder,3,0,30919330,30919330,3001393,1120,0,908,3001375,238,3002495,3001393,,,,,0,0,0,0
1650439044.828008,public.order_line,30015573,3643,3037110272,16764,public,order_line,1,0,2484,47052,30015573,11076,0,8280,30015573,3643,30026649,30015573,,,,,0,0,0,0
1650439044.828008,public.stock,10000000,3639,3557408768,16689,public,stock,1,0,30066817,30066817,10000000,13681,0,10651,10000000,3639,10013681,10000000,,,,,0,0,0,0
1650439044.828008,public.warehouse,100,35,40960,16679,public,warehouse,1,0,10005203,10005203,100,1401,0,1401,100,35,1501,100,,,,,0,0,0,0
1650439045.8584347,public.customer,3000000,2131,1860509696,16714,public,customer,2,0,6008904,95981366,3000000,2689,0,908,3000000,2131,3002689,3000000,,,,,0,0,0,0
1650439045.8584347,public.district,1000,51,155648,16704,public,district,1,0,6007563,6007563,1000,2978,0,2975,1000,51,3959,1000,,,,,0,0,0,0
1650439045.8584347,public.history,3001479,0,259219456,16727,public,history,0,0,,,3001479,0,0,0,3001479,0,3001479,3001479,,,,,0,0,0,0
1650439045.8584347,public.item,100000,0,10436608,16684,public,item,1,0,10014945,10014926,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650439045.8584347,public.new_order,900270,1229,39968768,16754,public,new_order,1,0,2420,2420,901499,0,1210,0,900270,1229,902690,901499,,,,,0,0,0,0
1650439045.8584347,public.oorder,3001480,261,197951488,16741,public,oorder,3,0,30920686,30920686,3001499,1210,0,983,3001480,261,3002690,3001499,,,,,0,0,0,0
1650439045.8584347,public.order_line,30016635,3881,3037249536,16764,public,order_line,1,0,2680,50412,30016635,11890,0,8913,30016635,3881,30028525,30016635,,,,,0,0,0,0
1650439045.8584347,public.stock,10000000,3764,3557433344,16689,public,stock,1,0,30071671,30071671,10000000,14743,0,11618,10000000,3764,10014743,10000000,,,,,0,0,0,0
1650439045.8584347,public.warehouse,100,35,40960,16679,public,warehouse,1,0,10005465,10005465,100,1479,0,1479,100,35,1579,100,,,,,0,0,0,0
1650439046.8902109,public.customer,3000000,2236,1860558848,16714,public,customer,2,0,6009543,95982299,3000000,2885,0,1024,3000000,2236,3002885,3000000,,,,,0,0,0,0
1650439046.8902109,public.district,1000,4,155648,16704,public,district,1,0,6008114,6008114,1000,3192,0,3189,1000,4,4170,1000,,,,,0,0,0,0
1650439046.8902109,public.history,3001595,0,259227648,16727,public,history,0,0,,,3001595,0,0,0,3001595,0,3001595,3001595,,,,,0,0,0,0
1650439046.8902109,public.item,100000,0,10436608,16684,public,item,1,0,10015956,10015934,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650439046.8902109,public.new_order,900285,1312,39976960,16754,public,new_order,1,0,2580,2580,901597,0,1290,0,900285,1312,902865,901597,,,,,0,0,0,0
1650439046.8902109,public.oorder,3001575,276,197959680,16741,public,oorder,3,0,30921931,30921931,3001597,1290,0,1046,3001575,276,3002865,3001597,,,,,0,0,0,0
1650439046.8902109,public.order_line,30017614,4126,3037372416,16764,public,order_line,1,0,2855,53369,30017614,12642,0,9482,30017614,4126,30030256,30017614,,,,,0,0,0,0
1650439046.8902109,public.stock,10000000,3866,3557466112,16689,public,stock,1,0,30076003,30076003,10000000,15722,0,12511,10000000,3866,10015722,10000000,,,,,0,0,0,0
1650439046.8902109,public.warehouse,100,33,40960,16679,public,warehouse,1,0,10005795,10005795,100,1595,0,1595,100,33,1695,100,,,,,0,0,0,0
1650439047.921538,public.customer,3000000,2325,1860608000,16714,public,customer,2,0,6010138,95983094,3000000,3057,0,1134,3000000,2325,3003057,3000000,,,,,0,0,0,0
1650439047.921538,public.district,1000,6,155648,16704,public,district,1,0,6008624,6008624,1000,3395,0,3392,1000,6,4369,1000,,,,,0,0,0,0
1650439047.921538,public.history,3001687,0,259235840,16727,public,history,0,0,,,3001687,0,0,0,3001687,0,3001687,3001687,,,,,0,0,0,0
