ds,table_name,pg_stat_get_live_tuples,pg_stat_get_dead_tuples,pg_table_size,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1650439726.9694157,public.usertable,57497,6455,74506240,16782,public,usertable,1,0,30171,297030,61205,2968,3708,730,57497,6455,67881,61205,,,,,0,0,0,0
1650439728.0035176,public.usertable,57720,6585,74858496,16782,public,usertable,1,0,30956,300963,61494,3038,3774,751,57720,6585,68306,61494,,,,,0,0,0,0
1650439729.034046,public.usertable,57927,6706,75243520,16782,public,usertable,1,0,31691,306693,61774,3094,3847,779,57927,6706,68715,61774,,,,,0,0,0,0
1650439730.0629334,public.usertable,58229,6919,75644928,16782,public,usertable,1,0,32813,312810,62204,3183,3975,812,58229,6919,69362,62204,,,,,0,0,0,0
1650439731.092826,public.usertable,58451,7056,76054528,16782,public,usertable,1,0,33576,315485,62502,3246,4051,829,58451,7056,69799,62502,,,,,0,0,0,0
1650439732.1224246,public.usertable,58697,7171,76480512,16782,public,usertable,1,0,34338,319590,62812,3304,4115,843,58697,7171,70231,62812,,,,,0,0,0,0
1650439733.155093,public.usertable,58895,7314,76865536,16782,public,usertable,1,0,35135,322587,63087,3376,4192,867,58895,7314,70655,63087,,,,,0,0,0,0
1650439734.1872036,public.usertable,59112,7440,77266944,16782,public,usertable,1,0,35938,326885,63382,3439,4270,891,59112,7440,71091,63382,,,,,0,0,0,0
1650439735.2189648,public.usertable,59300,7558,77619200,16782,public,usertable,1,0,36641,329402,63645,3485,4345,902,59300,7558,71475,63645,,,,,0,0,0,0
1650439736.247657,public.usertable,59482,7639,77938688,16782,public,usertable,1,0,37150,332741,63873,3521,4391,912,59482,7639,71785,63873,,,,,0,0,0,0
1650439737.2763197,public.usertable,59678,7732,78258176,16782,public,usertable,1,0,37729,335677,64123,3563,4445,927,59678,7732,72131,64123,,,,,0,0,0,0
1650439738.305965,public.usertable,59867,7832,78585856,16782,public,usertable,1,0,38327,339182,64372,3615,4505,937,59867,7832,72492,64372,,,,,0,0,0,0
1650439739.3366363,public.usertable,60018,7943,78888960,16782,public,usertable,1,0,38945,340247,64579,3670,4561,961,60018,7943,72810,64579,,,,,0,0,0,0
1650439740.365737,public.usertable,60187,8034,79151104,16782,public,usertable,1,0,39553,344516,64797,3717,4610,979,60187,8034,73124,64797,,,,,0,0,0,0
1650439741.3957577,public.usertable,60321,8124,79429632,16782,public,usertable,1,0,40106,347090,64983,3756,4662,994,60321,8124,73401,64983,,,,,0,0,0,0
1650439742.4264672,public.usertable,60481,8216,79699968,16782,public,usertable,1,0,40681,348793,65199,3796,4718,1009,60481,8216,73713,65199,,,,,0,0,0,0
1650439743.4590774,public.usertable,60632,8299,80011264,16782,public,usertable,1,0,41181,354065,65403,3835,4771,1025,60632,8299,74009,65403,,,,,0,0,0,0
1650439744.4908617,public.usertable,60852,8404,80379904,16782,public,usertable,1,0,41979,360483,65683,3883,4831,1039,60852,8404,74397,65683,,,,,0,0,0,0
1650439745.5200648,public.usertable,61082,8505,80797696,16782,public,usertable,1,0,42700,365125,65974,3934,4892,1056,61082,8505,74800,65974,,,,,0,0,0,0
1650439746.5498288,public.usertable,61326,8637,81231872,16782,public,usertable,1,0,43584,369344,66282,4008,4956,1084,61326,8637,75246,66282,,,,,0,0,0,0
1650439747.58132,public.usertable,61608,8748,81657856,16782,public,usertable,1,0,44443,374698,66622,4074,5014,1104,61608,8748,75710,66622,,,,,0,0,0,0
1650439748.611659,public.usertable,61834,8855,82034688,16782,public,usertable,1,0,45196,379303,66908,4130,5074,1130,61834,8855,76112,66908,,,,,0,0,0,0
1650439749.642867,public.usertable,62046,8973,82403328,16782,public,usertable,1,0,45992,384885,67186,4185,5140,1148,62046,8973,76511,67186,,,,,0,0,0,0
1650439750.6717649,public.usertable,62309,9140,82722816,16782,public,usertable,1,0,47099,392533,67558,4248,5249,1173,62309,9140,77055,67558,,,,,0,0,0,0
1650439751.6999273,public.usertable,62510,9228,83050496,16782,public,usertable,1,0,47730,395130,67804,4293,5294,1186,62510,9228,77391,67804,,,,,0,0,0,0
1650439752.7316356,public.usertable,62672,9333,83353600,16782,public,usertable,1,0,48341,397111,68015,4351,5343,1205,62672,9333,77709,68015,,,,,0,0,0,0
1650439753.759899,public.usertable,62809,9421,83607552,16782,public,usertable,1,0,48897,401109,68210,4388,5401,1217,62809,9421,77999,68210,,,,,0,0,0,0
1650439754.7988012,public.usertable,62950,9512,83869696,16782,public,usertable,1,0,49443,402740,68401,4431,5451,1234,62950,9512,78283,68401,,,,,0,0,0,0
1650439755.8278432,public.usertable,63096,9583,84148224,16782,public,usertable,1,0,49985,405772,68595,4468,5499,1241,63096,9583,78562,68595,,,,,0,0,0,0
1650439756.8563952,public.usertable,63254,9665,84410368,16782,public,usertable,1,0,50571,408602,68806,4502,5552,1253,63254,9665,78860,68806,,,,,0,0,0,0
1650439757.889327,public.usertable,63390,9737,84664320,16782,public,usertable,1,0,51055,410337,68986,4532,5596,1264,63390,9737,79114,68986,,,,,0,0,0,0
1650439758.9176211,public.usertable,63537,9801,84910080,16782,public,usertable,1,0,51549,412952,69175,4560,5638,1281,63537,9801,79373,69175,,,,,0,0,0,0
1650439759.9477386,public.usertable,63692,9910,85221376,16782,public,usertable,1,0,52146,416727,69388,4614,5696,1300,63692,9910,79698,69388,,,,,0,0,0,0
1650439760.9804034,public.usertable,63877,10002,85540864,16782,public,usertable,1,0,52730,418797,69633,4654,5756,1313,63877,10002,80043,69633,,,,,0,0,0,0
1650439762.0095718,public.usertable,64052,10121,85868544,16782,public,usertable,1,0,53493,421373,69880,4702,5828,1328,64052,10121,80410,69880,,,,,0,0,0,0
1650439763.0396588,public.usertable,64223,10224,86212608,16782,public,usertable,1,0,54222,425122,70113,4757,5890,1349,64223,10224,80760,70113,,,,,0,0,0,0
1650439764.0709653,public.usertable,64412,10324,86548480,16782,public,usertable,1,0,54848,428692,70358,4804,5946,1364,64412,10324,81108,70358,,,,,0,0,0,0
1650439765.0996265,public.usertable,64620,10440,86892544,16782,public,usertable,1,0,55583,432441,70631,4859,6011,1383,64620,10440,81501,70631,,,,,0,0,0,0
1650439766.1302083,public.usertable,64810,10537,87244800,16782,public,usertable,1,0,56243,435033,70880,4908,6070,1400,64810,10537,81858,70880,,,,,0,0,0,0
1650439767.1583588,public.usertable,65006,10627,87605248,16782,public,usertable,1,0,56943,438738,71131,4948,6125,1413,65006,10627,82204,71131,,,,,0,0,0,0
1650439768.1878095,public.usertable,65216,10732,87908352,16782,public,usertable,1,0,57642,442243,71400,4995,6184,1428,65216,10732,82579,71400,,,,,0,0,0,0
1650439769.2173924,public.usertable,65417,10825,88293376,16782,public,usertable,1,0,58292,444309,71648,5043,6231,1443,65417,10825,82922,71648,,,,,0,0,0,0
1650439770.2461061,public.usertable,65676,10920,88727552,16782,public,usertable,1,0,59044,448361,71969,5092,6293,1463,65676,10920,83354,71969,,,,,0,0,0,0
1650439771.2753778,public.usertable,66031,11115,89145344,16782,public,usertable,1,0,60341,454264,72428,5192,6397,1502,66031,11115,84017,72428,,,,,0,0,0,0
1650439772.3035648,public.usertable,66295,11227,89579520,16782,public,usertable,1,0,61162,459633,72755,5251,6460,1527,66295,11227,84466,72755,,,,,0,0,0,0
1650439773.3321147,public.usertable,66564,11333,90005504,16782,public,usertable,1,0,61956,464062,73079,5309,6515,1554,66564,11333,84903,73079,,,,,0,0,0,0
1650439774.362937,public.usertable,66804,11444,90406912,16782,public,usertable,1,0,62795,467171,73388,5357,6584,1575,66804,11444,85329,73388,,,,,0,0,0,0
1650439775.391939,public.usertable,66986,11572,90775552,16782,public,usertable,1,0,63571,470996,73655,5408,6669,1596,66986,11572,85732,73655,,,,,0,0,0,0
1650439776.4247682,public.usertable,67210,11665,91144192,16782,public,usertable,1,0,64398,476380,73937,5451,6727,1610,67210,11665,86115,73937,,,,,0,0,0,0
1650439777.454769,public.usertable,67450,11777,91545600,16782,public,usertable,1,0,65250,479414,74235,5512,6785,1634,67450,11777,86532,74235,,,,,0,0,0,0
1650439778.4857225,public.usertable,67661,11879,91906048,16782,public,usertable,1,0,65951,482658,74503,5560,6842,1652,67661,11879,86905,74503,,,,,0,0,0,0
1650439779.5152287,public.usertable,67909,11984,92315648,16782,public,usertable,1,0,66899,485983,74805,5618,6896,1670,67909,11984,87319,74805,,,,,0,0,0,0
1650439780.5433517,public.usertable,68154,12076,92708864,16782,public,usertable,1,0,67726,487980,75101,5663,6947,1685,68154,12076,87711,75101,,,,,0,0,0,0
1650439781.5741286,public.usertable,68388,12188,93102080,16782,public,usertable,1,0,68655,492300,75401,5717,7013,1706,68388,12188,88131,75401,,,,,0,0,0,0
1650439782.60856,public.usertable,68617,12287,93495296,16782,public,usertable,1,0,69453,496558,75689,5761,7072,1722,68617,12287,88522,75689,,,,,0,0,0,0
1650439783.6373363,public.usertable,68860,12399,93880320,16782,public,usertable,1,0,70290,500609,75990,5820,7130,1746,68860,12399,88940,75990,,,,,0,0,0,0
1650439784.667273,public.usertable,69106,12497,94298112,16782,public,usertable,1,0,71184,504418,76285,5877,7179,1766,69106,12497,89341,76285,,,,,0,0,0,0
1650439785.700651,public.usertable,69362,12605,94724096,16782,public,usertable,1,0,71985,506505,76606,5927,7244,1788,69362,12605,89777,76606,,,,,0,0,0,0
1650439786.7294538,public.usertable,69626,12708,95125504,16782,public,usertable,1,0,72836,509724,76930,5973,7304,1804,69626,12708,90207,76930,,,,,0,0,0,0
1650439787.7598014,public.usertable,69853,12820,95510528,16782,public,usertable,1,0,73630,512594,77218,6029,7365,1825,69853,12820,90612,77218,,,,,0,0,0,0
1650439788.788467,public.usertable,70069,12923,95911936,16782,public,usertable,1,0,74431,517853,77495,6081,7426,1840,70069,12923,91002,77495,,,,,0,0,0,0
1650439789.8191388,public.usertable,70464,13067,96337920,16782,public,usertable,1,0,75682,523964,77972,6155,7508,1868,70464,13067,91635,77972,,,,,0,0,0,0
1650439790.8476508,public.usertable,70741,13185,96796672,16782,public,usertable,1,0,76547,526507,78313,6214,7572,1885,70741,13185,92099,78313,,,,,0,0,0,0
1650439791.877789,public.usertable,71009,13273,97214464,16782,public,usertable,1,0,77300,529858,78642,6255,7633,1901,71009,13273,92530,78642,,,,,0,0,0,0
1650439792.9070716,public.usertable,71289,13376,97665024,16782,public,usertable,1,0,78150,533987,78979,6305,7690,1919,71289,13376,92974,78979,,,,,0,0,0,0
1650439793.9368238,public.usertable,71575,13473,98107392,16782,public,usertable,1,0,78962,537201,79320,6351,7745,1938,71575,13473,93416,79320,,,,,0,0,0,0
1650439794.9729214,public.usertable,71819,13594,98533376,16782,public,usertable,1,0,79848,540236,79646,6395,7827,1954,71819,13594,93868,79646,,,,,0,0,0,0
1650439796.0021663,public.usertable,72082,13705,98967552,16782,public,usertable,1,0,80707,543266,79976,6445,7894,1975,72082,13705,94315,79976,,,,,0,0,0,0
1650439797.0330722,public.usertable,72308,13835,99360768,16782,public,usertable,1,0,81594,546300,80274,6506,7966,1999,72308,13835,94746,80274,,,,,0,0,0,0
1650439798.063302,public.usertable,72563,13924,99778560,16782,public,usertable,1,0,82441,549175,80585,6546,8022,2017,72563,13924,95153,80585,,,,,0,0,0,0
1650439799.0936818,public.usertable,72843,14012,100196352,16782,public,usertable,1,0,83306,552590,80915,6591,8072,2035,72843,14012,95578,80915,,,,,0,0,0,0
1650439800.1230578,public.usertable,73109,14117,100638720,16782,public,usertable,1,0,84161,556971,81245,6640,8136,2058,73109,14117,96021,81245,,,,,0,0,0,0
1650439801.1556416,public.usertable,73394,14220,101072896,16782,public,usertable,1,0,85063,561304,81589,6693,8195,2078,73394,14220,96477,81589,,,,,0,0,0,0
1650439802.1840587,public.usertable,73576,14337,101425152,16782,public,usertable,1,0,85893,563830,81839,6753,8263,2104,73576,14337,96855,81839,,,,,0,0,0,0
1650439803.2150276,public.usertable,73827,14443,101842944,16782,public,usertable,1,0,86709,567911,82153,6803,8326,2122,73827,14443,97282,82153,,,,,0,0,0,0
1650439804.245279,public.usertable,74074,14551,102260736,16782,public,usertable,1,0,87497,572072,82464,6851,8390,2145,74074,14551,97705,82464,,,,,0,0,0,0
1650439805.273343,public.usertable,74355,14626,102662144,16782,public,usertable,1,0,88327,574948,82784,6897,8429,2160,74355,14626,98110,82784,,,,,0,0,0,0
1650439806.3059874,public.usertable,74621,14723,103096320,16782,public,usertable,1,0,89189,579912,83108,6942,8487,2187,74621,14723,98537,83108,,,,,0,0,0,0
1650439807.3391895,public.usertable,75047,14872,103538688,16782,public,usertable,1,0,90509,585001,83617,7018,8570,2220,75047,14872,99205,83617,,,,,0,0,0,0
1650439808.3693361,public.usertable,75295,14961,103923712,16782,public,usertable,1,0,91308,586490,83919,7059,8624,2236,75295,14961,99602,83919,,,,,0,0,0,0
1650439809.3981776,public.usertable,75546,15044,104325120,16782,public,usertable,1,0,92154,589997,84224,7098,8678,2251,75546,15044,100000,84224,,,,,0,0,0,0
1650439810.4257705,public.usertable,75797,15143,104734720,16782,public,usertable,1,0,92958,592826,84536,7143,8739,2269,75797,15143,100418,84536,,,,,0,0,0,0
1650439811.4561791,public.usertable,76042,15219,105095168,16782,public,usertable,1,0,93653,596399,84823,7178,8781,2284,76042,15219,100782,84823,,,,,0,0,0,0
1650439812.4876819,public.usertable,76252,15286,105414656,16782,public,usertable,1,0,94251,597660,85073,7208,8821,2297,76252,15286,101102,85073,,,,,0,0,0,0
1650439813.5169723,public.usertable,76442,15343,105693184,16782,public,usertable,1,0,94825,601007,85304,7231,8862,2311,76442,15343,101397,85304,,,,,0,0,0,0
1650439814.5476756,public.usertable,76615,15393,105947136,16782,public,usertable,1,0,95356,601948,85509,7250,8894,2323,76615,15393,101653,85509,,,,,0,0,0,0
1650439815.5795271,public.usertable,76757,15463,106192896,16782,public,usertable,1,0,95866,603674,85696,7277,8939,2331,76757,15463,101912,85696,,,,,0,0,0,0
1650439816.609531,public.usertable,76916,15537,106455040,16782,public,usertable,1,0,96459,606448,85908,7298,8992,2340,76916,15537,102198,85908,,,,,0,0,0,0
1650439817.637949,public.usertable,77072,15598,106717184,16782,public,usertable,1,0,96920,607763,86100,7324,9028,2350,77072,15598,102452,86100,,,,,0,0,0,0
1650439818.6678681,public.usertable,77262,15652,106987520,16782,public,usertable,1,0,97509,609471,86314,7359,9052,2368,77262,15652,102725,86314,,,,,0,0,0,0
1650439819.698994,public.usertable,77424,15708,107257856,16782,public,usertable,1,0,98090,612754,86514,7389,9090,2378,77424,15708,102993,86514,,,,,0,0,0,0
1650439820.7349699,public.usertable,77600,15777,107610112,16782,public,usertable,1,0,98620,614111,86726,7423,9126,2388,77600,15777,103275,86726,,,,,0,0,0,0
1650439821.767359,public.usertable,77859,15890,108027904,16782,public,usertable,1,0,99489,619867,87048,7482,9189,2414,77859,15890,103719,87048,,,,,0,0,0,0
1650439822.7985768,public.usertable,78140,15985,108445696,16782,public,usertable,1,0,100400,622523,87395,7515,9255,2430,78140,15985,104165,87395,,,,,0,0,0,0
1650439823.8302464,public.usertable,78385,16091,108863488,16782,public,usertable,1,0,101299,626279,87713,7559,9328,2450,78385,16091,104600,87713,,,,,0,0,0,0
1650439824.8591776,public.usertable,78640,16201,109330432,16782,public,usertable,1,0,102164,628622,88034,7606,9394,2469,78640,16201,105034,88034,,,,,0,0,0,0
1650439825.890768,public.usertable,78938,16312,109797376,16782,public,usertable,1,0,103166,632156,88407,7650,9469,2484,78938,16312,105526,88407,,,,,0,0,0,0
1650439826.9219801,public.usertable,79374,16464,110231552,16782,public,usertable,1,0,104506,639034,88925,7731,9551,2523,79374,16464,106207,88925,,,,,0,0,0,0
1650439827.9514818,public.usertable,79645,16580,110665728,16782,public,usertable,1,0,105466,641888,89262,7783,9617,2544,79645,16580,106662,89262,,,,,0,0,0,0
1650439828.980418,public.usertable,79851,16652,110977024,16782,public,usertable,1,0,106118,644113,89502,7823,9651,2565,79851,16652,106976,89502,,,,,0,0,0,0
1650439830.0093386,public.usertable,80046,16721,111288320,16782,public,usertable,1,0,106802,647987,89745,7854,9699,2578,80046,16721,107298,89745,,,,,0,0,0,0
1650439831.0379753,public.usertable,80268,16789,111616000,16782,public,usertable,1,0,107414,649697,90000,7892,9732,2599,80268,16789,107624,90000,,,,,0,0,0,0
1650439832.0691426,public.usertable,80449,16862,111919104,16782,public,usertable,1,0,108064,653015,90234,7921,9785,2614,80449,16862,107940,90234,,,,,0,0,0,0
1650439833.100086,public.usertable,80618,16930,112197632,16782,public,usertable,1,0,108597,656716,90437,7955,9819,2630,80618,16930,108211,90437,,,,,0,0,0,0
1650439834.1292603,public.usertable,80815,16973,112467968,16782,public,usertable,1,0,109190,659446,90664,7981,9849,2634,80815,16973,108494,90664,,,,,0,0,0,0
1650439835.1582272,public.usertable,80994,17031,112730112,16782,public,usertable,1,0,109707,663011,90877,8006,9883,2646,80994,17031,108766,90877,,,,,0,0,0,0
1650439836.1858053,public.usertable,81159,17099,113025024,16782,public,usertable,1,0,110311,665540,91079,8042,9920,2664,81159,17099,109041,91079,,,,,0,0,0,0
1650439837.2143092,public.usertable,81380,17151,113344512,16782,public,usertable,1,0,110956,669676,91333,8074,9953,2681,81380,17151,109360,91333,,,,,0,0,0,0
1650439838.242513,public.usertable,81565,17223,113655808,16782,public,usertable,1,0,111632,670634,91570,8106,10005,2688,81565,17223,109681,91570,,,,,0,0,0,0
1650439839.2719626,public.usertable,81792,17313,114032640,16782,public,usertable,1,0,112373,672117,91839,8157,10047,2712,81792,17313,110043,91839,,,,,0,0,0,0
1650439840.3003798,public.usertable,82024,17405,114376704,16782,public,usertable,1,0,113104,674440,92126,8198,10102,2731,82024,17405,110426,92126,,,,,0,0,0,0
1650439841.3292794,public.usertable,82243,17469,114745344,16782,public,usertable,1,0,113858,676637,92387,8226,10144,2742,82243,17469,110757,92387,,,,,0,0,0,0
1650439842.3600173,public.usertable,82465,17537,115007488,16782,public,usertable,1,0,114496,677179,92648,8255,10183,2754,82465,17537,111086,92648,,,,,0,0,0,0
1650439843.3914099,public.usertable,82595,17588,115228672,16782,public,usertable,1,0,114949,677595,92807,8283,10212,2768,82595,17588,111302,92807,,,,,0,0,0,0
1650439844.4210806,public.usertable,82767,17642,115499008,16782,public,usertable,1,0,115536,679252,93008,8312,10241,2780,82767,17642,111561,93008,,,,,0,0,0,0
1650439845.4499803,public.usertable,82934,17709,115752960,16782,public,usertable,1,0,116127,680478,93210,8346,10276,2794,82934,17709,111832,93210,,,,,0,0,0,0
1650439846.479378,public.usertable,83089,17761,115998720,16782,public,usertable,1,0,116608,682038,93401,8368,10312,2806,83089,17761,112081,93401,,,,,0,0,0,0
1650439847.5081491,public.usertable,83382,17855,116318208,16782,public,usertable,1,0,117528,684799,93748,8420,10366,2834,83382,17855,112534,93748,,,,,0,0,0,0
1650439848.5387592,public.usertable,83605,17918,116645888,16782,public,usertable,1,0,118291,687638,94004,8460,10399,2860,83605,17918,112863,94004,,,,,0,0,0,0
1650439849.5682845,public.usertable,83826,17985,116973568,16782,public,usertable,1,0,118981,690371,94260,8494,10434,2876,83826,17985,113188,94260,,,,,0,0,0,0
1650439850.5998898,public.usertable,84026,18071,117317632,16782,public,usertable,1,0,119740,692629,94518,8525,10492,2887,84026,18071,113535,94518,,,,,0,0,0,0
1650439851.628595,public.usertable,84250,18144,117653504,16782,public,usertable,1,0,120414,694546,94785,8556,10535,2902,84250,18144,113876,94785,,,,,0,0,0,0
1650439852.6584494,public.usertable,84527,18241,118112256,16782,public,usertable,1,0,121366,697682,95118,8603,10591,2916,84527,18241,114312,95118,,,,,0,0,0,0
1650439853.695069,public.usertable,84811,18331,118546432,16782,public,usertable,1,0,122300,701023,95453,8650,10642,2932,84811,18331,114745,95453,,,,,0,0,0,0
