ds,table_name,pg_stat_get_live_tuples,pg_stat_get_dead_tuples,pg_table_size,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1650435780.2389567,public.customer,1500000,224,929816576,16603,public,customer,2,0,3000801,3000918,1500000,226,0,9,1500000,224,1500226,1500000,,,,,0,0,0,0
1650435780.2389567,public.district,500,9,90112,16593,public,district,1,0,3000707,3000707,500,276,0,276,500,9,773,500,,,,,0,0,0,0
1650435780.2389567,public.history,1500136,0,129581056,16616,public,history,0,0,,,1500136,0,0,0,1500136,0,1500136,1500136,,,,,0,0,0,0
1650435780.2389567,public.item,100000,0,10436608,16573,public,item,1,0,5001363,5001360,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435780.2389567,public.new_order,450047,93,19988480,16643,public,new_order,1,0,180,180,450140,0,90,0,450047,93,450227,450140,,,,,0,0,0,0
1650435780.2389567,public.oorder,1500137,37,99008512,16630,public,oorder,3,0,15453376,15453376,1500140,90,0,68,1500137,37,1500227,1500140,,,,,0,0,0,0
1650435780.2389567,public.order_line,15003048,382,1517928448,16653,public,order_line,1,0,207,5714,15003048,866,0,588,15003048,382,15003914,15003048,,,,,0,0,0,0
1650435780.2389567,public.stock,5000000,948,1778491392,16578,public,stock,1,0,15009640,15009640,5000000,1327,0,478,5000000,948,5001327,5000000,,,,,0,0,0,0
1650435780.2389567,public.warehouse,50,1,8192,16568,public,warehouse,1,0,5000912,5000912,50,136,0,136,50,1,186,50,,,,,0,0,0,0
1650435781.2700021,public.customer,1500000,396,929914880,16603,public,customer,2,0,3001369,3001643,1500000,401,0,26,1500000,396,1500401,1500000,,,,,0,0,0,0
1650435781.2700021,public.district,500,8,90112,16593,public,district,1,0,3001185,3001185,500,464,0,464,500,8,961,500,,,,,0,0,0,0
1650435781.2700021,public.history,1500231,0,129589248,16616,public,history,0,0,,,1500231,0,0,0,1500231,0,1500231,1500231,,,,,0,0,0,0
1650435781.2700021,public.item,100000,0,10436608,16573,public,item,1,0,5002294,5002291,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435781.2700021,public.new_order,450060,173,19988480,16643,public,new_order,1,0,340,340,450233,0,170,0,450060,173,450400,450233,,,,,0,0,0,0
1650435781.2700021,public.oorder,1500230,47,99016704,16630,public,oorder,3,0,15454571,15454571,1500233,170,0,130,1500230,47,1500400,1500233,,,,,0,0,0,0
1650435781.2700021,public.order_line,15003978,631,1518043136,16653,public,order_line,1,0,386,8802,15003978,1659,0,1184,15003978,631,15005637,15003978,,,,,0,0,0,0
1650435781.2700021,public.stock,5000000,1458,1778630656,16578,public,stock,1,0,15013809,15013809,5000000,2257,0,1009,5000000,1458,5002257,5000000,,,,,0,0,0,0
1650435781.2700021,public.warehouse,50,6,8192,16568,public,warehouse,1,0,5001196,5001196,50,231,0,231,50,6,281,50,,,,,0,0,0,0
1650435782.298424,public.customer,1500000,566,930004992,16603,public,customer,2,0,3001904,3002336,1500000,581,0,52,1500000,566,1500581,1500000,,,,,0,0,0,0
1650435782.298424,public.district,500,19,90112,16593,public,district,1,0,3001617,3001617,500,635,0,635,500,19,1130,500,,,,,0,0,0,0
1650435782.298424,public.history,1500311,0,129597440,16616,public,history,0,0,,,1500311,0,0,0,1500311,0,1500311,1500311,,,,,0,0,0,0
1650435782.298424,public.item,100000,0,10436608,16573,public,item,1,0,5003129,5003124,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435782.298424,public.new_order,450049,275,19996672,16643,public,new_order,1,0,540,540,450324,0,270,0,450049,275,450589,450324,,,,,0,0,0,0
1650435782.298424,public.oorder,1500319,73,99024896,16630,public,oorder,3,0,15455689,15455689,1500324,270,0,216,1500319,73,1500589,1500324,,,,,0,0,0,0
1650435782.298424,public.order_line,15004797,930,1518149632,16653,public,order_line,1,0,604,12733,15004797,2610,0,1914,15004797,930,15007407,15004797,,,,,0,0,0,0
1650435782.298424,public.stock,5000000,1734,1778728960,16578,public,stock,1,0,15018218,15018218,5000000,3076,0,1569,5000000,1734,5003076,5000000,,,,,0,0,0,0
1650435782.298424,public.warehouse,50,11,8192,16568,public,warehouse,1,0,5001448,5001448,50,311,0,311,50,11,361,50,,,,,0,0,0,0
1650435783.3278563,public.customer,1500000,720,930086912,16603,public,customer,2,0,3002480,3003098,1500000,745,0,85,1500000,720,1500745,1500000,,,,,0,0,0,0
1650435783.3278563,public.district,500,4,90112,16593,public,district,1,0,3002121,3002121,500,830,0,830,500,4,1322,500,,,,,0,0,0,0
1650435783.3278563,public.history,1500415,0,129605632,16616,public,history,0,0,,,1500415,0,0,0,1500415,0,1500415,1500415,,,,,0,0,0,0
1650435783.3278563,public.item,100000,0,10436608,16573,public,item,1,0,5004032,5004024,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435783.3278563,public.new_order,450077,338,19996672,16643,public,new_order,1,0,660,660,450415,0,330,0,450077,338,450737,450415,,,,,0,0,0,0
1650435783.3278563,public.oorder,1500407,85,99033088,16630,public,oorder,3,0,15456769,15456769,1500415,330,0,266,1500407,85,1500737,1500415,,,,,0,0,0,0
1650435783.3278563,public.order_line,15005658,1104,1518256128,16653,public,order_line,1,0,742,15854,15005658,3189,0,2361,15005658,1104,15008847,15005658,,,,,0,0,0,0
1650435783.3278563,public.stock,5000000,1949,1778810880,16578,public,stock,1,0,15022722,15022722,5000000,3937,0,2205,5000000,1949,5003937,5000000,,,,,0,0,0,0
1650435783.3278563,public.warehouse,50,10,8192,16568,public,warehouse,1,0,5001748,5001748,50,415,0,415,50,10,465,50,,,,,0,0,0,0
1650435784.3584685,public.customer,1500000,900,930185216,16603,public,customer,2,0,3003037,3003775,1500000,944,0,135,1500000,900,1500944,1500000,,,,,0,0,0,0
1650435784.3584685,public.district,500,18,90112,16593,public,district,1,0,3002545,3002545,500,998,0,998,500,18,1490,500,,,,,0,0,0,0
1650435784.3584685,public.history,1500494,0,129613824,16616,public,history,0,0,,,1500494,0,0,0,1500494,0,1500494,1500494,,,,,0,0,0,0
1650435784.3584685,public.item,100000,0,10436608,16573,public,item,1,0,5004918,5004910,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435784.3584685,public.new_order,450046,458,20004864,16643,public,new_order,1,0,900,900,450504,0,450,0,450046,458,450946,450504,,,,,0,0,0,0
1650435784.3584685,public.oorder,1500496,107,99041280,16630,public,oorder,3,0,15457998,15457998,1500504,450,0,360,1500496,107,1500946,1500504,,,,,0,0,0,0
1650435784.3584685,public.order_line,15006543,1460,1518387200,16653,public,order_line,1,0,1006,20013,15006543,4345,0,3232,15006543,1460,15010888,15006543,,,,,0,0,0,0
1650435784.3584685,public.stock,5000000,2224,1778876416,16578,public,stock,1,0,15027075,15027075,5000000,4822,0,2910,5000000,2224,5004822,5000000,,,,,0,0,0,0
1650435784.3584685,public.warehouse,50,14,8192,16568,public,warehouse,1,0,5001996,5001996,50,494,0,494,50,14,544,50,,,,,0,0,0,0
1650435785.388498,public.customer,1500000,1042,930258944,16603,public,customer,2,0,3003573,3004413,1500000,1101,0,177,1500000,1042,1501101,1500000,,,,,0,0,0,0
1650435785.388498,public.district,500,16,90112,16593,public,district,1,0,3003004,3003004,500,1181,0,1181,500,16,1672,500,,,,,0,0,0,0
1650435785.388498,public.history,1500581,0,129622016,16616,public,history,0,0,,,1500581,0,0,0,1500581,0,1500581,1500581,,,,,0,0,0,0
1650435785.388498,public.item,100000,0,10436608,16573,public,item,1,0,5005937,5005928,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435785.388498,public.new_order,450071,529,20004864,16643,public,new_order,1,0,1040,1040,450600,0,520,0,450071,529,451111,450600,,,,,0,0,0,0
1650435785.388498,public.oorder,1500591,123,99049472,16630,public,oorder,3,0,15459254,15459254,1500600,520,0,420,1500591,123,1501111,1500600,,,,,0,0,0,0
1650435785.388498,public.order_line,15007557,1640,1518501888,16653,public,order_line,1,0,1158,22585,15007557,5016,0,3769,15007557,1640,15012573,15007557,,,,,0,0,0,0
1650435785.388498,public.stock,5000000,2532,1778941952,16578,public,stock,1,0,15031308,15031308,5000000,5836,0,3719,5000000,2532,5005836,5000000,,,,,0,0,0,0
1650435785.388498,public.warehouse,50,11,8192,16568,public,warehouse,1,0,5002266,5002266,50,581,0,581,50,11,631,50,,,,,0,0,0,0
1650435786.4236417,public.customer,1500000,1211,930340864,16603,public,customer,2,0,3004128,3005097,1500000,1287,0,223,1500000,1211,1501287,1500000,,,,,0,0,0,0
1650435786.4236417,public.district,500,7,90112,16593,public,district,1,0,3003451,3003451,500,1359,0,1359,500,7,1850,500,,,,,0,0,0,0
1650435786.4236417,public.history,1500667,0,129630208,16616,public,history,0,0,,,1500667,0,0,0,1500667,0,1500667,1500667,,,,,0,0,0,0
1650435786.4236417,public.item,100000,0,10436608,16573,public,item,1,0,5006890,5006881,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435786.4236417,public.new_order,450063,629,20013056,16643,public,new_order,1,0,1240,1240,450692,0,620,0,450063,629,451303,450692,,,,,0,0,0,0
1650435786.4236417,public.oorder,1500683,140,99049472,16630,public,oorder,3,0,15460505,15460505,1500692,620,0,500,1500683,140,1501303,1500692,,,,,0,0,0,0
1650435786.4236417,public.order_line,15008509,1959,1518624768,16653,public,order_line,1,0,1370,25683,15008509,6021,0,4529,15008509,1959,15014530,15008509,,,,,0,0,0,0
1650435786.4236417,public.stock,5000000,2726,1778999296,16578,public,stock,1,0,15035176,15035176,5000000,6788,0,4521,5000000,2726,5006788,5000000,,,,,0,0,0,0
1650435786.4236417,public.warehouse,50,7,8192,16568,public,warehouse,1,0,5002531,5002531,50,667,0,667,50,7,717,50,,,,,0,0,0,0
1650435787.4562697,public.customer,1500000,1352,930414592,16603,public,customer,2,0,3004710,3005818,1500000,1472,0,304,1500000,1352,1501472,1500000,,,,,0,0,0,0
1650435787.4562697,public.district,500,12,90112,16593,public,district,1,0,3003938,3003938,500,1550,0,1550,500,12,2040,500,,,,,0,0,0,0
1650435787.4562697,public.history,1500762,0,129638400,16616,public,history,0,0,,,1500762,0,0,0,1500762,0,1500762,1500762,,,,,0,0,0,0
1650435787.4562697,public.item,100000,0,10436608,16573,public,item,1,0,5007809,5007799,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435787.4562697,public.new_order,450068,720,20013056,16643,public,new_order,1,0,1420,1420,450788,0,710,0,450068,720,451488,450788,,,,,0,0,0,0
1650435787.4562697,public.oorder,1500778,161,99057664,16630,public,oorder,3,0,15461691,15461691,1500788,710,0,574,1500778,161,1501488,1500788,,,,,0,0,0,0
1650435787.4562697,public.order_line,15009414,2274,1518747648,16653,public,order_line,1,0,1565,29575,15009414,6964,0,5236,15009414,2274,15016378,15009414,,,,,0,0,0,0
1650435787.4562697,public.stock,5000000,2807,1779040256,16578,public,stock,1,0,15039859,15039859,5000000,7693,0,5294,5000000,2807,5007693,5000000,,,,,0,0,0,0
1650435787.4562697,public.warehouse,50,12,8192,16568,public,warehouse,1,0,5002817,5002817,50,762,0,762,50,12,812,50,,,,,0,0,0,0
1650435788.4850833,public.customer,1500000,1550,930504704,16603,public,customer,2,0,3005328,3006502,1500000,1723,0,423,1500000,1550,1501723,1500000,,,,,0,0,0,0
1650435788.4850833,public.district,500,26,90112,16593,public,district,1,0,3004387,3004387,500,1726,0,1726,500,26,2216,500,,,,,0,0,0,0
1650435788.4850833,public.history,1500853,0,129646592,16616,public,history,0,0,,,1500853,0,0,0,1500853,0,1500853,1500853,,,,,0,0,0,0
1650435788.4850833,public.item,100000,0,10436608,16573,public,item,1,0,5008633,5008623,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435788.4850833,public.new_order,449993,880,20021248,16643,public,new_order,1,0,1740,1740,450873,0,870,0,449993,880,451733,450873,,,,,0,0,0,0
1650435788.4850833,public.oorder,1500863,186,99065856,16630,public,oorder,3,0,15462926,15462926,1500873,870,0,703,1500863,186,1501733,1500873,,,,,0,0,0,0
1650435788.4850833,public.order_line,15010237,2751,1518870528,16653,public,order_line,1,0,1898,34015,15010237,8576,0,6482,15010237,2751,15018813,15010237,,,,,0,0,0,0
1650435788.4850833,public.stock,5000000,3146,1779089408,16578,public,stock,1,0,15043480,15043480,5000000,8516,0,6002,5000000,3146,5008516,5000000,,,,,0,0,0,0
1650435788.4850833,public.warehouse,50,13,8192,16568,public,warehouse,1,0,5003085,5003085,50,853,0,853,50,13,903,50,,,,,0,0,0,0
1650435789.5164728,public.customer,1500000,1706,930570240,16603,public,customer,2,0,3005965,3007284,1500000,1935,0,515,1500000,1706,1501935,1500000,,,,,0,0,0,0
1650435789.5164728,public.district,500,15,90112,16593,public,district,1,0,3004900,3004900,500,1927,0,1927,500,15,2415,500,,,,,0,0,0,0
1650435789.5164728,public.history,1500955,0,129654784,16616,public,history,0,0,,,1500955,0,0,0,1500955,0,1500955,1500955,,,,,0,0,0,0
1650435789.5164728,public.item,100000,0,10436608,16573,public,item,1,0,5009598,5009586,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435789.5164728,public.new_order,449980,992,20021248,16643,public,new_order,1,0,1960,1960,450972,0,980,0,449980,992,451940,450972,,,,,0,0,0,0
1650435789.5164728,public.oorder,1500960,209,99074048,16630,public,oorder,3,0,15464206,15464206,1500972,980,0,792,1500960,209,1501940,1500972,,,,,0,0,0,0
1650435789.5164728,public.order_line,15011184,3090,1519001600,16653,public,order_line,1,0,2141,38192,15011184,9709,0,7346,15011184,3090,15020893,15011184,,,,,0,0,0,0
1650435789.5164728,public.stock,5000000,3144,1779130368,16578,public,stock,1,0,15048122,15048122,5000000,9463,0,6831,5000000,3144,5009463,5000000,,,,,0,0,0,0
1650435789.5164728,public.warehouse,50,10,8192,16568,public,warehouse,1,0,5003388,5003388,50,955,0,955,50,10,1005,50,,,,,0,0,0,0
1650435790.5456812,public.customer,1500000,1834,930643968,16603,public,customer,2,0,3006561,3007968,1500000,2118,0,599,1500000,1834,1502118,1500000,,,,,0,0,0,0
1650435790.5456812,public.district,500,28,90112,16593,public,district,1,0,3005394,3005394,500,2125,0,2125,500,28,2613,500,,,,,0,0,0,0
1650435790.5456812,public.history,1501048,0,129671168,16616,public,history,0,0,,,1501048,0,0,0,1501048,0,1501048,1501048,,,,,0,0,0,0
1650435790.5456812,public.item,100000,0,10436608,16573,public,item,1,0,5010592,5010580,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435790.5456812,public.new_order,449995,1082,20029440,16643,public,new_order,1,0,2140,2140,451077,0,1070,0,449995,1082,452135,451077,,,,,0,0,0,0
1650435790.5456812,public.oorder,1501065,226,99082240,16630,public,oorder,3,0,15465496,15465496,1501077,1070,0,872,1501065,226,1502135,1501077,,,,,0,0,0,0
1650435790.5456812,public.order_line,15012177,3376,1519124480,16653,public,order_line,1,0,2338,41174,15012177,10662,0,8067,15012177,3376,15022839,15012177,,,,,0,0,0,0
1650435790.5456812,public.stock,5000000,3434,1779171328,16578,public,stock,1,0,15052050,15052050,5000000,10456,0,7719,5000000,3434,5010456,5000000,,,,,0,0,0,0
1650435790.5456812,public.warehouse,50,13,8192,16568,public,warehouse,1,0,5003680,5003680,50,1048,0,1048,50,13,1098,50,,,,,0,0,0,0
1650435791.5750623,public.customer,1500000,1956,930684928,16603,public,customer,2,0,3007110,3008668,1500000,2308,0,696,1500000,1956,1502308,1500000,,,,,0,0,0,0
1650435791.5750623,public.district,500,12,90112,16593,public,district,1,0,3005828,3005828,500,2295,0,2295,500,12,2782,500,,,,,0,0,0,0
1650435791.5750623,public.history,1501138,0,129671168,16616,public,history,0,0,,,1501138,0,0,0,1501138,0,1501138,1501138,,,,,0,0,0,0
1650435791.5750623,public.item,100000,0,10436608,16573,public,item,1,0,5011426,5011413,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435791.5750623,public.new_order,449974,1183,20029440,16643,public,new_order,1,0,2340,2340,451157,0,1170,0,449974,1183,452314,451157,,,,,0,0,0,0
1650435791.5750623,public.oorder,1501144,249,99090432,16630,public,oorder,3,0,15466609,15466609,1501157,1170,0,951,1501144,249,1502314,1501157,,,,,0,0,0,0
1650435791.5750623,public.order_line,15012996,3667,1519247360,16653,public,order_line,1,0,2556,44193,15012996,11724,0,8900,15012996,3667,15024720,15012996,,,,,0,0,0,0
1650435791.5750623,public.stock,5000000,3437,1779204096,16578,public,stock,1,0,15055281,15055281,5000000,11275,0,8442,5000000,3437,5011275,5000000,,,,,0,0,0,0
1650435791.5750623,public.warehouse,50,13,8192,16568,public,warehouse,1,0,5003941,5003941,50,1138,0,1138,50,13,1188,50,,,,,0,0,0,0
1650435792.6062927,public.customer,1500000,2040,930742272,16603,public,customer,2,0,3007661,3009376,1500000,2457,0,784,1500000,2040,1502457,1500000,,,,,0,0,0,0
1650435792.6062927,public.district,500,17,90112,16593,public,district,1,0,3006306,3006306,500,2486,0,2486,500,17,2971,500,,,,,0,0,0,0
1650435792.6062927,public.history,1501227,0,129687552,16616,public,history,0,0,,,1501227,0,0,0,1501227,0,1501227,1501227,,,,,0,0,0,0
1650435792.6062927,public.item,100000,0,10436608,16573,public,item,1,0,5012514,5012499,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435792.6062927,public.new_order,450014,1245,20037632,16643,public,new_order,1,0,2460,2460,451259,0,1230,0,450014,1245,452474,451259,,,,,0,0,0,0
1650435792.6062927,public.oorder,1501244,260,99098624,16630,public,oorder,3,0,15467906,15467906,1501259,1230,0,1001,1501244,260,1502474,1501259,,,,,0,0,0,0
1650435792.6062927,public.order_line,15014062,3899,1519370240,16653,public,order_line,1,0,2692,46966,15014062,12366,0,9372,15014062,3899,15026428,15014062,,,,,0,0,0,0
1650435792.6062927,public.stock,5000000,3478,1779236864,16578,public,stock,1,0,15059884,15059884,5000000,12341,0,9418,5000000,3478,5012341,5000000,,,,,0,0,0,0
1650435792.6062927,public.warehouse,50,12,8192,16568,public,warehouse,1,0,5004225,5004225,50,1227,0,1227,50,12,1277,50,,,,,0,0,0,0
1650435793.6377182,public.customer,1500000,2201,930799616,16603,public,customer,2,0,3008339,3010264,1500000,2710,0,922,1500000,2201,1502710,1500000,,,,,0,0,0,0
1650435793.6377182,public.district,500,2,90112,16593,public,district,1,0,3006816,3006816,500,2686,0,2686,500,2,3171,500,,,,,0,0,0,0
1650435793.6377182,public.history,1501330,0,129695744,16616,public,history,0,0,,,1501330,0,0,0,1501330,0,1501330,1501330,,,,,0,0,0,0
1650435793.6377182,public.item,100000,0,10436608,16573,public,item,1,0,5013483,5013468,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435793.6377182,public.new_order,449961,1395,20037632,16643,public,new_order,1,0,2760,2760,451356,0,1380,0,449961,1395,452721,451356,,,,,0,0,0,0
1650435793.6377182,public.oorder,1501341,282,99106816,16630,public,oorder,3,0,15469285,15469285,1501356,1380,0,1120,1501341,282,1502721,1501356,,,,,0,0,0,0
1650435793.6377182,public.order_line,15015031,4453,1519517696,16653,public,order_line,1,0,3012,51787,15015031,13977,0,10581,15015031,4453,15029008,15015031,,,,,0,0,0,0
1650435793.6377182,public.stock,5000000,3493,1779261440,16578,public,stock,1,0,15064248,15064248,5000000,13310,0,10296,5000000,3493,5013310,5000000,,,,,0,0,0,0
1650435793.6377182,public.warehouse,50,12,8192,16568,public,warehouse,1,0,5004528,5004528,50,1330,0,1330,50,12,1380,50,,,,,0,0,0,0
1650435794.668649,public.customer,1500000,2293,930856960,16603,public,customer,2,0,3008922,3010929,1500000,2877,0,1019,1500000,2293,1502877,1500000,,,,,0,0,0,0
1650435794.668649,public.district,500,13,90112,16593,public,district,1,0,3007324,3007324,500,2886,0,2886,500,13,3370,500,,,,,0,0,0,0
1650435794.668649,public.history,1501427,0,129703936,16616,public,history,0,0,,,1501427,0,0,0,1501427,0,1501427,1501427,,,,,0,0,0,0
1650435794.668649,public.item,100000,0,10436608,16573,public,item,1,0,5014537,5014521,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435794.668649,public.new_order,449993,1466,20045824,16643,public,new_order,1,0,2900,2900,451459,0,1450,0,449993,1466,452893,451459,,,,,0,0,0,0
1650435794.668649,public.oorder,1501443,306,99106816,16630,public,oorder,3,0,15470574,15470574,1501459,1450,0,1178,1501443,306,1502893,1501459,,,,,0,0,0,0
1650435794.668649,public.order_line,15016072,4723,1519648768,16653,public,order_line,1,0,3168,55573,15016072,14725,0,11139,15016072,4723,15030797,15016072,,,,,0,0,0,0
1650435794.668649,public.stock,5000000,3461,1779294208,16578,public,stock,1,0,15069624,15069624,5000000,14351,0,11266,5000000,3461,5014351,5000000,,,,,0,0,0,0
1650435794.668649,public.warehouse,50,4,8192,16568,public,warehouse,1,0,5004825,5004825,50,1427,0,1427,50,4,1477,50,,,,,0,0,0,0
1650435795.7030597,public.customer,1500000,2407,930906112,16603,public,customer,2,0,3009522,3011703,1500000,3080,0,1133,1500000,2407,1503080,1500000,,,,,0,0,0,0
1650435795.7030597,public.district,500,16,90112,16593,public,district,1,0,3007806,3007806,500,3076,0,3076,500,16,3560,500,,,,,0,0,0,0
1650435795.7030597,public.history,1501520,0,129712128,16616,public,history,0,0,,,1501520,0,0,0,1501520,0,1501520,1501520,,,,,0,0,0,0
1650435795.7030597,public.item,100000,0,10436608,16573,public,item,1,0,5015537,5015521,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435795.7030597,public.new_order,449980,1576,20045824,16643,public,new_order,1,0,3120,3120,451556,0,1560,0,449980,1576,453100,451556,,,,,0,0,0,0
1650435795.7030597,public.oorder,1501540,326,99115008,16630,public,oorder,3,0,15471899,15471899,1501556,1560,0,1268,1501540,326,1503100,1501556,,,,,0,0,0,0
1650435795.7030597,public.order_line,15017071,5052,1519788032,16653,public,order_line,1,0,3406,59905,15017071,15902,0,12045,15017071,5052,15032973,15017071,,,,,0,0,0,0
1650435795.7030597,public.stock,5000000,3695,1779326976,16578,public,stock,1,0,15074504,15074504,5000000,15350,0,12176,5000000,3695,5015350,5000000,,,,,0,0,0,0
1650435795.7030597,public.warehouse,50,7,8192,16568,public,warehouse,1,0,5005109,5005109,50,1520,0,1520,50,7,1570,50,,,,,0,0,0,0
1650435796.7323914,public.customer,1500000,2525,930947072,16603,public,customer,2,0,3010177,3012535,1500000,3295,0,1277,1500000,2525,1503295,1500000,,,,,0,0,0,0
1650435796.7323914,public.district,500,11,90112,16593,public,district,1,0,3008356,3008356,500,3288,0,3288,500,11,3771,500,,,,,0,0,0,0
1650435796.7323914,public.history,1501635,0,129720320,16616,public,history,0,0,,,1501635,0,0,0,1501635,0,1501635,1501635,,,,,0,0,0,0
1650435796.7323914,public.item,100000,0,10436608,16573,public,item,1,0,5016546,5016529,100000,0,0,0,100000,0,100000,100000,,,,,0,0,0,0
1650435796.7323914,public.new_order,449976,1677,20054016,16643,public,new_order,1,0,3320,3320,451653,0,1660,0,449976,1677,453296,451653,,,,,0,0,0,0
